"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"SMARTImplementationGuide","ImplementationGuide.definition.parameter.value","ImplementationGuide.definition.parameter.value","","","",1,1,"","","","string {[]} {[]}
","Value for named type","Value for named type.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.parameter.value",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.definition.template","ImplementationGuide.definition.template","","","",0,*,"","","","BackboneElement {[]} {[]}
","A template for building resources","A template for building resources.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.template",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.definition.template.id","ImplementationGuide.definition.template.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SMARTImplementationGuide","ImplementationGuide.definition.template.extension","ImplementationGuide.definition.template.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SMARTImplementationGuide","ImplementationGuide.definition.template.modifierExtension","ImplementationGuide.definition.template.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SMARTImplementationGuide","ImplementationGuide.definition.template.code","ImplementationGuide.definition.template.code","","","",1,1,"","","","code {[]} {[]}
","Type of template specified","Type of template specified.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.template.code",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.definition.template.source","ImplementationGuide.definition.template.source","","","",1,1,"","","","string {[]} {[]}
","The source location for the template","The source location for the template.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.template.source",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.definition.template.scope","ImplementationGuide.definition.template.scope","","","",0,1,"","","","string {[]} {[]}
","The scope in which the template applies","The scope in which the template applies.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.template.scope",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest","ImplementationGuide.manifest","","","",0,1,"","","","BackboneElement {[]} {[]}
","Information about an assembled IG","Information about an assembled implementation guide, created by the publication tooling.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.id","ImplementationGuide.manifest.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SMARTImplementationGuide","ImplementationGuide.manifest.extension","ImplementationGuide.manifest.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SMARTImplementationGuide","ImplementationGuide.manifest.modifierExtension","ImplementationGuide.manifest.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SMARTImplementationGuide","ImplementationGuide.manifest.rendering","ImplementationGuide.manifest.rendering","","","",0,1,"","","Y","url {[]} {[]}
","Location of rendered implementation guide","A pointer to official web page, PDF or other rendering of the implementation guide.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.rendering",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.resource","ImplementationGuide.manifest.resource","","","",1,*,"","","Y","BackboneElement {[]} {[]}
","Resource in the implementation guide","A resource that is part of the implementation guide. Conformance resources (value set, structure definition, capability statements etc.) are obvious candidates for inclusion, but any kind of resource can be included as an example resource.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.resource",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.resource.id","ImplementationGuide.manifest.resource.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SMARTImplementationGuide","ImplementationGuide.manifest.resource.extension","ImplementationGuide.manifest.resource.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SMARTImplementationGuide","ImplementationGuide.manifest.resource.modifierExtension","ImplementationGuide.manifest.resource.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SMARTImplementationGuide","ImplementationGuide.manifest.resource.reference","ImplementationGuide.manifest.resource.reference","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","Location of the resource","Where this resource is found.","Usually this is a relative URL that locates the resource within the implementation guide. If you authoring an implementation guide, and will publish it using the FHIR publication tooling, use a URI that may point to a resource, or to one of various alternative representations (e.g. spreadsheet). The tooling will convert this when it publishes it.","","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.resource.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.resource.example[x]","ImplementationGuide.manifest.resource.example[x]","","","",0,1,"","","","boolean {[]} {[]}
canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/StructureDefinition]]}","Is an example/What is this an example of?","If true or a reference, indicates the resource is an example instance.  If a reference is present, indicates that the example is an example of the specified profile.","Typically, conformance resources and knowledge resources are directly part of the implementation guide, with their normal meaning, and patient linked resources are usually examples. However this is not always true.","","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.resource.example[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.resource.relativePath","ImplementationGuide.manifest.resource.relativePath","","","",0,1,"","","","url {[]} {[]}
","Relative path for page in IG","The relative path for primary page for this resource within the IG.","Appending 'rendering' + ""/"" + this should resolve to the resource page.","","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.resource.relativePath",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.page","ImplementationGuide.manifest.page","","","",0,*,"","","","BackboneElement {[]} {[]}
","HTML page within the parent IG","Information about a page within the IG.","","Allows validation of hyperlinks from a derived IG to this IG without a local copy of the IG.","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.page",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.page.id","ImplementationGuide.manifest.page.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SMARTImplementationGuide","ImplementationGuide.manifest.page.extension","ImplementationGuide.manifest.page.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SMARTImplementationGuide","ImplementationGuide.manifest.page.modifierExtension","ImplementationGuide.manifest.page.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SMARTImplementationGuide","ImplementationGuide.manifest.page.name","ImplementationGuide.manifest.page.name","","","",1,1,"","","","string {[]} {[]}
","HTML page name","Relative path to the page.","Appending 'rendering' + ""/"" + this should resolve to the page.","","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.page.name",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.page.title","ImplementationGuide.manifest.page.title","","","",0,1,"","","","string {[]} {[]}
","Title of the page, for references","Label for the page intended for human display.","","Allows generation of labels for markdown-generated hyperlinks.","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.page.title",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.page.anchor","ImplementationGuide.manifest.page.anchor","","","",0,*,"","","","string {[]} {[]}
","Anchor available on the page","The name of an anchor available on the page.","Appending 'rendering' + ""/"" + page.name + ""#"" + page.anchor should resolve to the anchor.","Allows validation of hyperlinks from a derived IG to this IG without a local copy of the IG.","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.page.anchor",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.image","ImplementationGuide.manifest.image","","","",0,*,"","","","string {[]} {[]}
","Image within the IG","Indicates a relative path to an image that exists within the IG.","","Allows validation of image links from a derived IG to this IG without a local copy of the IG.","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.image",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SMARTImplementationGuide","ImplementationGuide.manifest.other","ImplementationGuide.manifest.other","","","",0,*,"","","","string {[]} {[]}
","Additional linkable file in IG","Indicates the relative path of an additional non-page, non-image file that is part of the IG - e.g. zip, jar and similar files that could be the target of a hyperlink in a derived IG.","","Allows validation of links from a derived IG to this IG without a local copy of the IG.","","","","","","","",,,,,"",,,,"ImplementationGuide.manifest.other",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient","IMMZ_C_RegisterClient","","","",0,*,"","","","null {[]} {[]}
","IMMZ.C Register Client","Register Client","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.uniqueIdentifier","IMMZ_C_RegisterClient.uniqueIdentifier","","","",1,1,"","","","Identifier {[]} {[]}
","Unique identifier","Unique identifier for the client, according to the policies applicable to each country. There can be more than one unique identifier used to link records (e.g. national ID, health ID, immunization information system ID, medical record ID).","","","","","","","","","",,,,,"http://who.smart.codes/smart#IMMZ.C.DE1
",,,,"IMMZ_C_RegisterClient.uniqueIdentifier",1,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.name","IMMZ_C_RegisterClient.name","","","",1,1,"","","","string {[]} {[]}
","Name","The full name of the client","","","","","","","","","",,,,,"#IMMZ.C.DE2
#54125-0#371484003",,,,"IMMZ_C_RegisterClient.name",1,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.firstName","IMMZ_C_RegisterClient.firstName","","","",0,1,"","","","string {[]} {[]}
","First name","Client's first name or given name","","","","","","","","","",,,,,"#IMMZ.C.DE3
#45392-8#184095009",,,,"IMMZ_C_RegisterClient.firstName",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.familyName","IMMZ_C_RegisterClient.familyName","","","",0,1,"","","","string {[]} {[]}
","Family name","Client's family name or last name","","","","","","","","","",,,,,"#IMMZ.C.DE4
#45394-4#184096005",,,,"IMMZ_C_RegisterClient.familyName",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.sex","IMMZ_C_RegisterClient.sex","","","",1,1,"","","","Coding {[]} {[]}
","Sex","Documentation of a specific instance of sex information for the client","","","","","","","","","",,,,,"#IMMZ.C.DE5
#46098-0#184100006",,,,"IMMZ_C_RegisterClient.sex",1,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.dateOfBirth","IMMZ_C_RegisterClient.dateOfBirth","","","",0,1,"","","","date {[]} {[]}
","Date of birth ","Client's date of birth (DOB) if known; if unknown, use assigned DOB for administrative purposes","","","","","","","","","",,,,,"#IMMZ.C.DE10
#21112-8#184099003",,,,"IMMZ_C_RegisterClient.dateOfBirth",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.ageInWeeks","IMMZ_C_RegisterClient.ageInWeeks","","","",0,1,"","","","Quantity {[]} {[]}
","Age in weeks","The client's calculated age (number of weeks) based on the date of birth (DOB) and the visit date","","","","","","","","","",,,,,"#IMMZ.C.DE11
#63900-5",,,,"IMMZ_C_RegisterClient.ageInWeeks",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.ageInMonths","IMMZ_C_RegisterClient.ageInMonths","","","",0,1,"","","","Quantity {[]} {[]}
","Age in months","The client's calculated age (number of months) based on the date of birth (DOB) and the visit date","","","","","","","","","",,,,,"#IMMZ.C.DE12
#63900-5",,,,"IMMZ_C_RegisterClient.ageInMonths",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.ageInYears","IMMZ_C_RegisterClient.ageInYears","","","",0,1,"","","","Quantity {[]} {[]}
","Age in years","The client's calculated age (number of years) based on the date of birth (DOB) and the visit date","","","","","","","","","",,,,,"#IMMZ.C.DE13
#63900-5",,,,"IMMZ_C_RegisterClient.ageInYears",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.multipleBirth","IMMZ_C_RegisterClient.multipleBirth","","","",1,1,"","","","boolean {[]} {[]}
","Multiple birth ","Indicates whether the client is part of a multiple birth (e.g. twins, triplets, etc.)","","","","","","","","","",,,,,"#IMMZ.C.DE14
",,,,"IMMZ_C_RegisterClient.multipleBirth",1,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.caregivers","IMMZ_C_RegisterClient.caregivers","","","",0,*,"","","","BackboneElement {[]} {[]}
","Caregivers","The client's caregiver (person) which could be next of kin (e.g., partner, husband, mother, sibling, etc.)","","","","","","","","","",,,,,"#IMMZ.C.DE15
#184140000",,,,"IMMZ_C_RegisterClient.caregivers",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.caregivers.id","IMMZ_C_RegisterClient.caregivers.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.caregivers.extension","IMMZ_C_RegisterClient.caregivers.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.caregivers.modifierExtension","IMMZ_C_RegisterClient.caregivers.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.caregivers.fullName","IMMZ_C_RegisterClient.caregivers.fullName","","","",0,1,"","","","string {[]} {[]}
","Caregiver's full name","The full name of the client's caregiver","","","","","","","","","",,,,,"#IMMZ.C.DE16
#184140000",,,,"IMMZ_C_RegisterClient.caregivers.fullName",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.caregivers.firstName","IMMZ_C_RegisterClient.caregivers.firstName","","","",0,1,"","","","string {[]} {[]}
","Caregiver's first name","First or given name of the client's caregiver","","","","","","","","","",,,,,"#IMMZ.C.DE17
",,,,"IMMZ_C_RegisterClient.caregivers.firstName",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.caregivers.familyName","IMMZ_C_RegisterClient.caregivers.familyName","","","",0,1,"","","","string {[]} {[]}
","Caregiver's family name","Family name or last name of the client's caregiver","","","","","","","","","",,,,,"#IMMZ.C.DE18
",,,,"IMMZ_C_RegisterClient.caregivers.familyName",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.caregivers.phoneNumber","IMMZ_C_RegisterClient.caregivers.phoneNumber","","","",1,1,"","","","string {[]} {[]}
","Contact phone number","Client's phone number; can be a landline or a mobile phone number","","","","","","","","","",,,,,"#IMMZ.C.DE19
#42077-8#184103008",,,,"IMMZ_C_RegisterClient.caregivers.phoneNumber",1,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.administrativeArea","IMMZ_C_RegisterClient.administrativeArea","","","",0,1,"","","","Coding {[]} {[]}
","Administrative area","The name of the city/municipality/town/village of where the client lives","","","","","","","","","",,,,,"#IMMZ.C.DE20
#56799-0#184097001""",,,,"IMMZ_C_RegisterClient.administrativeArea",0,1,"",""
"IMMZ-C-RegisterClient","IMMZ_C_RegisterClient.activeHealthWorker","IMMZ_C_RegisterClient.activeHealthWorker","","","",1,1,"","","","boolean {[]} {[]}
","Active health worker","Is the client an active and participating health worker. This data element is used mainly for reporting and indicators purposes.","","","","","","","","","",,,,,"#IMMZ.C.DE21
",,,,"IMMZ_C_RegisterClient.activeHealthWorker",1,1,"",""
"SGLogicalModel","StructureDefinition","StructureDefinition","","Template
Profile","",0,*,"","","","null {[]} {[]}
","Structural Definition","A definition of a FHIR structure. This resource is used to describe the underlying resources, data types defined in FHIR, and also for describing extensions and constraints on resources and data types.","","","","","","","","","",,,,,"",,,,"StructureDefinition",0,*,"",""
"SGLogicalModel","StructureDefinition.id","StructureDefinition.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"SGLogicalModel","StructureDefinition.meta","StructureDefinition.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGLogicalModel","StructureDefinition.implicitRules","StructureDefinition.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","A set of rules under which this content was created","A reference to a set of rules that were followed when the resource was constructed, and which must be understood when processing the content. Often, this is a reference to an implementation guide that defines the special rules along with other profiles etc.","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
